group,pattern,SHDC,HCP,n,Bid,Loss,StDev
 0, 493,2-6-5-0, 18, 100,4H,-7.809999, 5.21
 0, 493,2-6-5-0, 19, 100,6H,-8.219999, 5.76
 0, 493,2-6-5-0, 20, 100,6H,-9.24, 5.31
 0, 493,2-6-5-0, 21, 100,6H,-7.779999, 5.58
 0, 493,2-6-5-0, 22, 100,7H,-7.449999, 7.5
 0, 493,2-6-5-0, 23, 100,6H,-8.070001, 5.46
 0, 493,2-6-5-0, 24, 100,7H,-7.11, 7.65
 0, 493,2-6-5-0, 25, 100,7H,-4.52, 7.09
 0, 493,2-6-5-0, 26, 100,7H,-3.04, 6.02
 0, 493,2-6-5-0, 27, 100,7H,-2.22, 5.66
 0, 494,3-5-5-0, 0, 100,P ,-1.67, 3.37
 0, 494,3-5-5-0, 1, 100,P ,-2.37, 3.81
 0, 494,3-5-5-0, 2, 100,P ,-3, 4.25
 0, 494,3-5-5-0, 3, 100,P ,-3.110001, 4.69
 0, 494,3-5-5-0, 4, 100,P ,-3.15, 4.31
 0, 494,3-5-5-0, 5, 103,P ,-4.23301, 4.47
 0, 494,3-5-5-0, 6, 117,P ,-4.017093, 4.43
 0, 494,3-5-5-0, 7, 131,1H,-5.099237, 4.72
 0, 494,3-5-5-0, 8, 139,1H,-4.52518, 4.48
 0, 494,3-5-5-0, 9, 143,1D,-5.342659, 4.86
 0, 494,3-5-5-0, 10, 144,2H,-6.333334, 4.5
 0, 494,3-5-5-0, 11, 141,2H,-6.333333, 4.41
 0, 494,3-5-5-0, 12, 134,2H,-6.291044, 4.52
 0, 494,3-5-5-0, 13, 124,4H,-8.145161, 5.13
 0, 494,3-5-5-0, 14, 112,2H,-7.553572, 5.09
 0, 494,3-5-5-0, 15, 100,4H,-7.659999, 5.32
 0, 494,3-5-5-0, 16, 100,4H,-7.899999, 5.58
 0, 494,3-5-5-0, 17, 100,4H,-7.950001, 5.78
 0, 494,3-5-5-0, 18, 100,4H,-8.09, 5.53
 0, 494,3-5-5-0, 19, 100,4H,-9.450001, 5.57
 0, 494,3-5-5-0, 20, 100,4H,-8.470001, 5.82
 0, 494,3-5-5-0, 21, 100,6D,-10.03, 5.07
 0, 494,3-5-5-0, 22, 100,6D,-9.360002, 5.56
 0, 494,3-5-5-0, 23, 100,6D,-9.219999, 5.13
 0, 494,3-5-5-0, 24, 100,6H,-8.519998, 5.51
 0, 494,3-5-5-0, 25, 100,7D,-9.009996, 7.58
 0, 494,3-5-5-0, 26, 100,7H,-6.87, 8.24
 0, 494,3-5-5-0, 27, 100,7D,-6.9, 7.57
 0, 494,3-5-5-0, 28, 100,7H,-5.1, 8.13
 0, 494,3-5-5-0, 29, 100,7H,-3.609999, 7.12
 0, 495,4-4-5-0, 0, 100,P ,-1.92, 3.46
 0, 495,4-4-5-0, 1, 100,P ,-1.75, 3.29
 0, 495,4-4-5-0, 2, 100,P ,-2.66, 3.84
 0, 495,4-4-5-0, 3, 100,P ,-2.3, 3.72
 0, 495,4-4-5-0, 4, 104,P ,-3.221153, 4.32
 0, 495,4-4-5-0, 5, 122,P ,-3.352459, 4.17
 0, 495,4-4-5-0, 6, 139,1D,-4.892086, 4.02
 0, 495,4-4-5-0, 7, 154,P ,-4.474025, 4.46
 0, 495,4-4-5-0, 8, 164,1D,-5.40244, 4.65
 0, 495,4-4-5-0, 9, 168,1D,-5.80357, 4.33
 0, 495,4-4-5-0, 10, 169,2D,-6.443787, 4.76
 0, 495,4-4-5-0, 11, 166,2D,-6.626507, 4.7
 0, 495,4-4-5-0, 12, 157,2D,-6.700637, 4.74
 0, 495,4-4-5-0, 13, 145,1D,-7.924137, 4.29
 0, 495,4-4-5-0, 14, 131,1S,-8.282443, 4.57
 0, 495,4-4-5-0, 15, 115,2D,-7.930434, 4.86
 0, 495,4-4-5-0, 16, 100,2D,-8.200002, 4.71
 0, 495,4-4-5-0, 17, 100,4H,-9.970001, 5.5
 0, 495,4-4-5-0, 18, 100,6D,-10.05, 5.47
 0, 495,4-4-5-0, 19, 100,4H,-9.540001, 6.31
 0, 495,4-4-5-0, 20, 100,6D,-10.26, 5.68
 0, 495,4-4-5-0, 21, 100,4S,-10.1, 5.67
 0, 495,4-4-5-0, 22, 100,6D,-9.4, 5.29
 0, 495,4-4-5-0, 23, 100,6D,-10.35, 5.38
 0, 495,4-4-5-0, 24, 100,6D,-10, 5.55
 0, 495,4-4-5-0, 25, 100,7D,-9.309999, 7.38
 0, 495,4-4-5-0, 26, 100,7D,-8.15, 7.56
 0, 495,4-4-5-0, 27, 100,7D,-5.880001, 7.02
 0, 495,4-4-5-0, 28, 100,7D,-5.9, 7.12
 0, 495,4-4-5-0, 29, 100,7D,-5.160001, 7
 0, 495,4-4-5-0, 30, 100,7D,-4.2, 6.19
 0, 496,5-3-5-0, 0, 100,P ,-2.3, 4
 0, 496,5-3-5-0, 1, 100,P ,-2.54, 4.27
 0, 496,5-3-5-0, 2, 100,P ,-2.529999, 3.79
 0, 496,5-3-5-0, 3, 100,P ,-2.89, 4.1
 0, 496,5-3-5-0, 4, 100,P ,-3.820001, 4.43
 0, 496,5-3-5-0, 5, 103,1D,-4.223301, 4.72
 0, 496,5-3-5-0, 6, 117,P ,-3.957266, 4.38
 0, 496,5-3-5-0, 7, 131,1S,-5.51145, 4.72
 0, 496,5-3-5-0, 8, 139,1S,-5.712229, 4.72
 0, 496,5-3-5-0, 9, 143,2S,-6.34965, 5.09
 0, 496,5-3-5-0, 10, 144,1S,-6.354167, 4.77
 0, 496,5-3-5-0, 11, 141,1S,-7.070923, 5.27
 0, 496,5-3-5-0, 12, 134,2S,-7.373135, 5.01
 0, 496,5-3-5-0, 13, 124,2S,-8.137098, 4.34
 0, 496,5-3-5-0, 14, 112,4S,-8.098214, 5.27
 0, 496,5-3-5-0, 15, 100,4S,-7.900001, 5.21
 0, 496,5-3-5-0, 16, 100,4S,-7.969999, 5.58
 0, 496,5-3-5-0, 17, 100,4S,-8.190001, 5.71
 0, 496,5-3-5-0, 18, 100,4S,-7.950001, 5.66
 0, 496,5-3-5-0, 19, 100,4S,-9.169999, 5.59
 0, 496,5-3-5-0, 20, 100,4S,-9.360002, 5.56
 0, 496,5-3-5-0, 21, 100,6S,-8.610001, 6.34
 0, 496,5-3-5-0, 22, 100,6S,-9.330002, 5.97
 0, 496,5-3-5-0, 23, 100,6D,-9.569999, 5.52
 0, 496,5-3-5-0, 24, 100,6S,-8.979999, 5.73
 0, 496,5-3-5-0, 25, 100,7S,-7.64, 8.14
 0, 496,5-3-5-0, 26, 100,7S,-6.789999, 8.15
 0, 496,5-3-5-0, 27, 100,7S,-6.299999, 8.38
 0, 496,5-3-5-0, 28, 100,7S,-4.580001, 7.64
 0, 496,5-3-5-0, 29, 100,7S,-2.54, 6.14
 0, 497,6-2-5-0, 0, 100,P ,-2.13, 3.42
 0, 497,6-2-5-0, 1, 100,P ,-2.94, 4.15
 0, 497,6-2-5-0, 2, 100,P ,-3.23, 4.14
 0, 497,6-2-5-0, 3, 100,1S,-4.240001, 4.63
 0, 497,6-2-5-0, 4, 100,P ,-4.460001, 4.38
 0, 497,6-2-5-0, 5, 100,2S,-4.139999, 4.5
 0, 497,6-2-5-0, 6, 100,2S,-4.78, 4.61
 0, 497,6-2-5-0, 7, 100,2S,-5.150001, 4.55
 0, 497,6-2-5-0, 8, 100,4S,-5.500002, 4.9
 0, 497,6-2-5-0, 9, 100,2S,-5.360002, 4.96
 0, 497,6-2-5-0, 10, 100,4S,-5.190001, 4.9
 0, 497,6-2-5-0, 11, 100,4S,-5.460001, 5.17
 0, 497,6-2-5-0, 12, 100,4S,-6.609999, 5.4
 0, 497,6-2-5-0, 13, 100,4S,-5.9, 5.14
 0, 497,6-2-5-0, 14, 100,4S,-6.42, 5.26
 0, 497,6-2-5-0, 15, 100,4S,-6.08, 5.37
 0, 497,6-2-5-0, 16, 100,4S,-7.390001, 5.16
 0, 497,6-2-5-0, 17, 100,4S,-7.920001, 5.47
 0, 497,6-2-5-0, 18, 100,4S,-7.75, 5.3
 0, 497,6-2-5-0, 19, 100,4S,-9.23, 5.51
 0, 497,6-2-5-0, 20, 100,6S,-8.820003, 5.48
 0, 497,6-2-5-0, 21, 100,6S,-7.730001, 5.47
 0, 497,6-2-5-0, 22, 100,6S,-8.219999, 5.45
 0, 497,6-2-5-0, 23, 100,6S,-7.939999, 5.34
 0, 497,6-2-5-0, 24, 100,7S,-6.77, 7.63
 0, 497,6-2-5-0, 25, 100,7S,-5.12, 7.42
 0, 497,6-2-5-0, 26, 100,7S,-2.98, 6.45
 0, 497,6-2-5-0, 27, 100,7S,-.9, 3.94
 0, 498,7-1-5-0, 0, 100,1S,-4.71, 5.01
 0, 498,7-1-5-0, 1, 100,4S,-4.62, 4.84
 0, 498,7-1-5-0, 2, 100,1S,-5.009999, 5.49
 0, 498,7-1-5-0, 3, 100,3S,-5.440001, 4.8
 0, 498,7-1-5-0, 4, 100,4S,-5.2, 4.34
 0, 498,7-1-5-0, 5, 100,4S,-4.77, 4.58
 0, 498,7-1-5-0, 6, 100,4S,-4.85, 4.96
 0, 498,7-1-5-0, 7, 100,4S,-5.439999, 4.85
 0, 498,7-1-5-0, 8, 100,4S,-5.37, 4.93
 0, 498,7-1-5-0, 9, 100,4S,-5.19, 4.61
 0, 498,7-1-5-0, 10, 100,4S,-5.36, 4.89
 0, 498,7-1-5-0, 11, 100,4S,-7.3, 5.06
 0, 498,7-1-5-0, 12, 100,4S,-6.08, 4.7
 0, 498,7-1-5-0, 13, 100,5S,-7.159999, 5.18
 0, 498,7-1-5-0, 14, 100,6S,-7.18, 5.68
 0, 498,7-1-5-0, 15, 100,6S,-7.93, 5.46
 0, 498,7-1-5-0, 16, 100,6S,-7.11, 5.73
 0, 498,7-1-5-0, 17, 100,6S,-7.389999, 5.91
 0, 498,7-1-5-0, 18, 100,6S,-6.64, 5.78
 0, 498,7-1-5-0, 19, 100,6S,-7.699999, 5.69
 0, 498,7-1-5-0, 20, 100,6S,-6.800001, 5.55
 0, 498,7-1-5-0, 21, 100,7S,-6.530001, 7.23
 0, 498,7-1-5-0, 22, 100,7S,-6.1, 7.19
 0, 498,7-1-5-0, 23, 100,7S,-3.55, 6.24
 0, 498,7-1-5-0, 24, 100,7S,-.8600001, 3.45
 0, 499,8-0-5-0, 0, 100,5S,-4.34, 4.99
 0, 499,8-0-5-0, 1, 100,5S,-4.559999, 4.59
 0, 499,8-0-5-0, 2, 100,5S,-5.5, 5.42
 0, 499,8-0-5-0, 3, 100,4S,-5.929999, 5.22
 0, 499,8-0-5-0, 4, 100,5S,-5.86, 5.23
 0, 499,8-0-5-0, 5, 100,4S,-5.74, 5.38
 0, 499,8-0-5-0, 6, 100,5S,-6.59, 4.81
 0, 499,8-0-5-0, 7, 100,5S,-6.31, 5.52
 0, 499,8-0-5-0, 8, 100,5S,-6.690001, 4.65
 0, 499,8-0-5-0, 9, 100,5S,-7.72, 5.45
 0, 499,8-0-5-0, 10, 100,5S,-6.760001, 5.31
 0, 499,8-0-5-0, 11, 100,6S,-7.16, 5.81
 0, 499,8-0-5-0, 12, 100,6S,-6.609999, 6
 0, 499,8-0-5-0, 13, 100,7S,-7.569999, 6.41
 0, 499,8-0-5-0, 14, 100,6S,-6.72, 5.53
 0, 499,8-0-5-0, 15, 100,7S,-7.64, 6.82
 0, 499,8-0-5-0, 16, 100,6S,-7.190001, 5.93
 0, 499,8-0-5-0, 17, 100,7S,-4.709999, 6.68
 0, 499,8-0-5-0, 18, 100,7S,-2.959999, 5.67
 0, 499,8-0-5-0, 19, 100,7S,-1.52, 4.35
 0, 499,8-0-5-0, 20, 100,7S,-1.49, 4.61
 0, 500,0-9-4-0, 0, 100,5H,-4.410001, 4.54
 0, 500,0-9-4-0, 1, 100,5H,-4.19, 4.8
 0, 500,0-9-4-0, 2, 100,5H,-3.99, 4.47
 0, 500,0-9-4-0, 3, 100,5H,-5.000002, 5.42
 0, 500,0-9-4-0, 4, 100,5H,-4.92, 4.56
 0, 500,0-9-4-0, 5, 100,5H,-5.2, 4.79
 0, 500,0-9-4-0, 6, 100,5H,-5.069999, 4.31
 0, 500,0-9-4-0, 7, 100,6H,-5.71, 4.92
 0, 500,0-9-4-0, 8, 100,6H,-5.569999, 4.82
 0, 500,0-9-4-0, 9, 100,5H,-6.340001, 5.21
 0, 500,0-9-4-0, 10, 100,6H,-5.049999, 4.7
 0, 500,0-9-4-0, 11, 100,6H,-4.860001, 5.11
 0, 500,0-9-4-0, 12, 100,6H,-4.950001, 5.05
 0, 500,0-9-4-0, 13, 100,6H,-6.1, 4.97
 0, 500,0-9-4-0, 14, 100,6H,-7.06, 4.86
 0, 500,0-9-4-0, 15, 100,6H,-6.460001, 5.08
 0, 500,0-9-4-0, 16, 100,7H,-6.480001, 6.36
 0, 500,0-9-4-0, 17, 100,7H,-5.83, 6.43
 0, 500,0-9-4-0, 18, 100,7H,-4.86, 6.31
 0, 500,0-9-4-0, 19, 100,7H,-3.01, 5.63
 0, 500,0-9-4-0, 20, 100,7H,-.2899999, 1.59
 0, 501,1-8-4-0, 0, 100,3H,-3.969999, 4.87
 0, 501,1-8-4-0, 1, 100,4H,-3.32, 4
 0, 501,1-8-4-0, 2, 100,4H,-4.090001, 4.27
 0, 501,1-8-4-0, 3, 100,4H,-4.720001, 4.73
 0, 501,1-8-4-0, 4, 100,4H,-3.98, 4.16
 0, 501,1-8-4-0, 5, 100,4H,-3.89, 4.29
 0, 501,1-8-4-0, 6, 100,4H,-4.79, 4.58
 0, 501,1-8-4-0, 7, 100,5H,-4.679999, 4.49
 0, 501,1-8-4-0, 8, 100,4H,-5.02, 5.17
 0, 501,1-8-4-0, 9, 100,5H,-5.729999, 5.05
 0, 501,1-8-4-0, 10, 100,5H,-5.85, 5.24
 0, 501,1-8-4-0, 11, 100,5H,-5.75, 5.01
 0, 501,1-8-4-0, 12, 100,5H,-6.470001, 4.76
 0, 501,1-8-4-0, 13, 100,5H,-6.86, 5.03
 0, 501,1-8-4-0, 14, 100,6H,-6.85, 5.12
 0, 501,1-8-4-0, 15, 100,6H,-6.47, 5.51
 0, 501,1-8-4-0, 16, 100,6H,-6.93, 5.31
 0, 501,1-8-4-0, 17, 100,6H,-7.150001, 5.45
 0, 501,1-8-4-0, 18, 100,6H,-6.24, 5.55
 0, 501,1-8-4-0, 19, 100,6H,-7.469999, 5.54
 0, 501,1-8-4-0, 20, 100,6H,-5.76, 5.45
 0, 501,1-8-4-0, 21, 100,7H,-6.570001, 6.73
 0, 501,1-8-4-0, 22, 100,6H,-6.289999, 5.02
 0, 501,1-8-4-0, 23, 100,7H,-5.22, 6.78
 0, 501,1-8-4-0, 24, 100,7H,-.93, 3.46
 0, 502,2-7-4-0, 0, 100,P ,-2.35, 3.92
 0, 502,2-7-4-0, 1, 100,2H,-3.4, 4.08
 0, 502,2-7-4-0, 2, 100,2H,-3.09, 4.39
 0, 502,2-7-4-0, 3, 100,3H,-3.46, 4.04
 0, 502,2-7-4-0, 4, 100,2H,-3.390001, 4.11
 0, 502,2-7-4-0, 5, 100,2H,-4.120001, 4.43
 0, 502,2-7-4-0, 6, 100,4H,-3.96, 4.51
 0, 502,2-7-4-0, 7, 100,3H,-4.320001, 4.33
 0, 502,2-7-4-0, 8, 100,4H,-3.93, 4.47
 0, 502,2-7-4-0, 9, 100,4H,-4.189999, 4.43
 0, 502,2-7-4-0, 10, 100,4H,-4.92, 4.44
 0, 502,2-7-4-0, 11, 100,4H,-4.469999, 4.58
 0, 502,2-7-4-0, 12, 100,4H,-4.31, 4.56
 0, 502,2-7-4-0, 13, 100,4H,-7.050001, 5.24
 0, 502,2-7-4-0, 14, 100,4H,-6.5, 5.27
 0, 502,2-7-4-0, 15, 100,4H,-6.1, 5.52
 0, 502,2-7-4-0, 16, 100,4H,-6.97, 5.59
 0, 502,2-7-4-0, 17, 100,6H,-8.02, 5.42
 0, 502,2-7-4-0, 18, 100,6H,-8, 5.23
 0, 502,2-7-4-0, 19, 100,4H,-8.359996, 5.64
 0, 502,2-7-4-0, 20, 100,6H,-7.850001, 5.38
 0, 502,2-7-4-0, 21, 100,6H,-7.86, 5.27
 0, 502,2-7-4-0, 22, 100,6H,-8.370001, 5.31
 0, 502,2-7-4-0, 23, 100,7H,-6.72, 7.08
 0, 502,2-7-4-0, 24, 100,7H,-4.73, 7.01
 0, 502,2-7-4-0, 25, 100,7H,-4.129999, 6.77
 0, 502,2-7-4-0, 26, 100,7H,-2.11, 5.11
 0, 502,2-7-4-0, 27, 100,7H,-.65, 3.11
 0, 503,3-6-4-0, 0, 100,P ,-1.75, 3.29
 0, 503,3-6-4-0, 1, 100,P ,-2.670001, 4.18
 0, 503,3-6-4-0, 2, 100,P ,-3.02, 4.24
 0, 503,3-6-4-0, 3, 100,P ,-3.09, 4.27
 0, 503,3-6-4-0, 4, 100,P ,-3.660001, 4.47
 0, 503,3-6-4-0, 5, 100,2H,-3.68, 4.27
 0, 503,3-6-4-0, 6, 101,2H,-3.841584, 3.97
 0, 503,3-6-4-0, 7, 113,1H,-4.433628, 4.79
 0, 503,3-6-4-0, 8, 120,2H,-5.075, 4.5
 0, 503,3-6-4-0, 9, 124,2H,-5.306451, 4.63
 0, 503,3-6-4-0, 10, 125,2H,-5.304001, 4.71
 0, 503,3-6-4-0, 11, 122,4H,-5.426229, 4.86
 0, 503,3-6-4-0, 12, 115,4H,-5.469566, 5.12
 0, 503,3-6-4-0, 13, 107,4H,-5.373832, 5.18
 0, 503,3-6-4-0, 14, 100,4H,-6.679998, 5.24
 0, 503,3-6-4-0, 15, 100,4H,-6.139999, 5.5
 0, 503,3-6-4-0, 16, 100,4H,-7.159999, 5.49
 0, 503,3-6-4-0, 17, 100,4H,-6.829999, 5.69
 0, 503,3-6-4-0, 18, 100,4H,-7.749999, 5.59
 0, 503,3-6-4-0, 19, 100,6H,-8.979999, 5.64
 0, 503,3-6-4-0, 20, 100,6H,-7.76, 5.75
 0, 503,3-6-4-0, 21, 100,6H,-8.43, 5.38
 0, 503,3-6-4-0, 22, 100,6H,-8.480003, 4.93
 0, 503,3-6-4-0, 23, 100,6H,-8.56, 5.46
 0, 503,3-6-4-0, 24, 100,6H,-7.859999, 5.44
 0, 503,3-6-4-0, 25, 100,7H,-6.75, 7.61
 0, 503,3-6-4-0, 26, 100,7H,-7.020002, 8.09
 0, 503,3-6-4-0, 27, 100,7H,-3.7, 6.89
 0, 503,3-6-4-0, 28, 100,7H,-4.25, 7.1
 0, 503,3-6-4-0, 29, 100,7H,-.8200001, 3.62
 0, 504,4-5-4-0, 0, 100,P ,-2.11, 3.92
 0, 504,4-5-4-0, 1, 100,P ,-1.47, 2.97
 0, 504,4-5-4-0, 2, 100,P ,-2.38, 3.87
 0, 504,4-5-4-0, 3, 100,P ,-2.709999, 3.93
 0, 504,4-5-4-0, 4, 104,P ,-3.230769, 4.54
 0, 504,4-5-4-0, 5, 122,P ,-3.778688, 4.38
 0, 504,4-5-4-0, 6, 139,P ,-4.302157, 4.92
 0, 504,4-5-4-0, 7, 154,P ,-5.142856, 4.95
 0, 504,4-5-4-0, 8, 164,1H,-4.719512, 4.6
 0, 504,4-5-4-0, 9, 168,2H,-5.809523, 4.58
 0, 504,4-5-4-0, 10, 169,2H,-6.473372, 4.73
 0, 504,4-5-4-0, 11, 166,2H,-6.662652, 4.83
 0, 504,4-5-4-0, 12, 157,2H,-7.082803, 4.84
 0, 504,4-5-4-0, 13, 145,2H,-7.393104, 4.81
 0, 504,4-5-4-0, 14, 131,2H,-8.229008, 4.7
 0, 504,4-5-4-0, 15, 115,4H,-8.460872, 4.84
 0, 504,4-5-4-0, 16, 100,4H,-8.019999, 5.57
 0, 504,4-5-4-0, 17, 100,4H,-7.79, 5.84
 0, 504,4-5-4-0, 18, 100,4H,-8.429999, 5.3
 0, 504,4-5-4-0, 19, 100,4H,-8.85, 5.55
 0, 504,4-5-4-0, 20, 100,6H,-8.919998, 5.98
 0, 504,4-5-4-0, 21, 100,6H,-10.74, 5.47
 0, 504,4-5-4-0, 22, 100,6H,-9.809999, 5.74
 0, 504,4-5-4-0, 23, 100,6H,-10.62, 5.62
 0, 504,4-5-4-0, 24, 100,6H,-9.890002, 5.58
 0, 504,4-5-4-0, 25, 100,7H,-8.869998, 8.08
 0, 504,4-5-4-0, 26, 100,7H,-7.270001, 8.22
 0, 504,4-5-4-0, 27, 100,7H,-5.090001, 7.73
 0, 504,4-5-4-0, 28, 100,7H,-6.369999, 8.29
 0, 504,4-5-4-0, 29, 100,7H,-3.789999, 7.42
 0, 504,4-5-4-0, 30, 100,7H,-2.68, 6.45
 0, 505,5-4-4-0, 0, 100,P ,-1.96, 3.57
 0, 505,5-4-4-0, 1, 100,P ,-2.1, 3.83
 0, 505,5-4-4-0, 2, 100,P ,-2.349999, 4.03
 0, 505,5-4-4-0, 3, 100,P ,-3.69, 4.84
 0, 505,5-4-4-0, 4, 104,P ,-3.375001, 4.48
 0, 505,5-4-4-0, 5, 122,P ,-3.868851, 4.74
 0, 505,5-4-4-0, 6, 139,P ,-4.366908, 4.77
 0, 505,5-4-4-0, 7, 154,1S,-4.974026, 4.78
 0, 505,5-4-4-0, 8, 164,1S,-4.926829, 4.34
 0, 505,5-4-4-0, 9, 168,1S,-5.565476, 4.73
 0, 505,5-4-4-0, 10, 169,2S,-5.568047, 4.94
 0, 505,5-4-4-0, 11, 166,2S,-6.174699, 4.24
 0, 505,5-4-4-0, 12, 157,2S,-6.267514, 4.67
 0, 505,5-4-4-0, 13, 145,4S,-7.689655, 5.71
 0, 505,5-4-4-0, 14, 131,2S,-7.786258, 4.49
 0, 505,5-4-4-0, 15, 115,4S,-8.243478, 5.39
 0, 505,5-4-4-0, 16, 100,4S,-8.560002, 5.28
 0, 505,5-4-4-0, 17, 100,4S,-7.570002, 5.75
 0, 505,5-4-4-0, 18, 100,4S,-8.520003, 5.81
 0, 505,5-4-4-0, 19, 100,4S,-8.749998, 5.5
 0, 505,5-4-4-0, 20, 100,4S,-9.619999, 5.45
 0, 505,5-4-4-0, 21, 100,6S,-9.170003, 5.95
 0, 505,5-4-4-0, 22, 100,4S,-9.419999, 5.74
 0, 505,5-4-4-0, 23, 100,6S,-10.17, 5.47
 0, 505,5-4-4-0, 24, 100,6S,-9.350001, 5.95
 0, 505,5-4-4-0, 25, 100,7S,-8.75, 8.12
 0, 505,5-4-4-0, 26, 100,7S,-7.910001, 8.12
 0, 505,5-4-4-0, 27, 100,7S,-6.64, 8.32
 0, 505,5-4-4-0, 28, 100,7S,-5.38, 7.96
 0, 505,5-4-4-0, 29, 100,7S,-3.26, 6.82
 0, 505,5-4-4-0, 30, 100,7S,-2.910001, 6.72
 0, 506,6-3-4-0, 0, 100,P ,-1.85, 3.29
 0, 506,6-3-4-0, 1, 100,P ,-2.71, 4.21
 0, 506,6-3-4-0, 2, 100,P ,-3.13, 3.99
 0, 506,6-3-4-0, 3, 100,P ,-3.29, 4.57
 0, 506,6-3-4-0, 4, 100,1S,-4.23, 4.36
 0, 506,6-3-4-0, 5, 100,P ,-3.59, 4.64
 0, 506,6-3-4-0, 6, 101,1S,-4.920793, 4.64
 0, 506,6-3-4-0, 7, 113,2S,-3.946902, 4.21
 0, 506,6-3-4-0, 8, 120,2S,-5.366668, 4.46
 0, 506,6-3-4-0, 9, 124,2S,-4.991937, 4.89
 0, 506,6-3-4-0, 10, 125,4S,-5.591999, 5.03
 0, 506,6-3-4-0, 11, 122,2S,-6.081967, 4.67
 0, 506,6-3-4-0, 12, 115,4S,-5.382608, 5.26
 0, 506,6-3-4-0, 13, 107,4S,-6.616822, 5.33
 0, 506,6-3-4-0, 14, 100,4S,-6.220001, 5.42
 0, 506,6-3-4-0, 15, 100,4S,-6.83, 5.5
 0, 506,6-3-4-0, 16, 100,4S,-7.14, 5.43
 0, 506,6-3-4-0, 17, 100,4S,-7.579999, 5.55
 0, 506,6-3-4-0, 18, 100,4S,-7.67, 5.55
 0, 506,6-3-4-0, 19, 100,4S,-8.52, 5.63
 0, 506,6-3-4-0, 20, 100,4S,-8.240002, 5.87
 0, 506,6-3-4-0, 21, 100,6S,-8.340002, 5.49
 0, 506,6-3-4-0, 22, 100,6S,-8.48, 5.7
 0, 506,6-3-4-0, 23, 100,7S,-8.33, 7.74
 0, 506,6-3-4-0, 24, 100,7S,-6.960001, 7.55
 0, 506,6-3-4-0, 25, 100,7S,-7.720001, 7.58
 0, 506,6-3-4-0, 26, 100,7S,-6.12, 7.47
 0, 506,6-3-4-0, 27, 100,7S,-6.249999, 7.98
 0, 506,6-3-4-0, 28, 100,7S,-3.4, 6.69
 0, 506,6-3-4-0, 29, 100,7S,-1.38, 4.73
 0, 507,7-2-4-0, 0, 100,P ,-2.77, 3.92
 0, 507,7-2-4-0, 1, 100,P ,-3.53, 4.39
 0, 507,7-2-4-0, 2, 100,2S,-2.99, 3.92
 0, 507,7-2-4-0, 3, 100,4S,-3.34, 4.29
 0, 507,7-2-4-0, 4, 100,2S,-4.32, 4.39
 0, 507,7-2-4-0, 5, 100,3S,-4.67, 4.51
 0, 507,7-2-4-0, 6, 100,4S,-3.19, 4.16
 0, 507,7-2-4-0, 7, 100,4S,-4.59, 4.59
 0, 507,7-2-4-0, 8, 100,4S,-3.890001, 4.23
 0, 507,7-2-4-0, 9, 100,4S,-5.53, 4.88
 0, 507,7-2-4-0, 10, 100,4S,-4.980001, 4.47
 0, 507,7-2-4-0, 11, 100,4S,-5.710001, 4.57
 0, 507,7-2-4-0, 12, 100,4S,-6.01, 4.91
 0, 507,7-2-4-0, 13, 100,4S,-5.549998, 5.37
 0, 507,7-2-4-0, 14, 100,4S,-6.639999, 5.51
 0, 507,7-2-4-0, 15, 100,4S,-7, 5.47
 0, 507,7-2-4-0, 16, 100,4S,-6.92, 5.54
 0, 507,7-2-4-0, 17, 100,6S,-7.559999, 5.55
 0, 507,7-2-4-0, 18, 100,6S,-8.019999, 5.44
 0, 507,7-2-4-0, 19, 100,6S,-8.029999, 5.28
 0, 507,7-2-4-0, 20, 100,6S,-7.93, 5.32
 0, 507,7-2-4-0, 21, 100,6S,-7.169999, 5.66
 0, 507,7-2-4-0, 22, 100,6S,-7.96, 5.09
 0, 507,7-2-4-0, 23, 100,7S,-6.52, 7.34
 0, 507,7-2-4-0, 24, 100,7S,-6.560001, 7.41
 0, 507,7-2-4-0, 25, 100,7S,-5.53, 7.51
 0, 507,7-2-4-0, 26, 100,7S,-4.01, 6.67
 0, 507,7-2-4-0, 27, 100,7S,-.5399999, 3.09
 0, 508,8-1-4-0, 0, 100,4S,-4.24, 4.65
 0, 508,8-1-4-0, 1, 100,4S,-3.879999, 4.38
 0, 508,8-1-4-0, 2, 100,4S,-3.970001, 4.6
 0, 508,8-1-4-0, 3, 100,4S,-3.780001, 4.39
 0, 508,8-1-4-0, 4, 100,4S,-3.61, 4.19
 0, 508,8-1-4-0, 5, 100,4S,-4.83, 4.56
 0, 508,8-1-4-0, 6, 100,4S,-4.809999, 4.74
 0, 508,8-1-4-0, 7, 100,4S,-4.610001, 4.76
 0, 508,8-1-4-0, 8, 100,4S,-4.740001, 4.71
 0, 508,8-1-4-0, 9, 100,4S,-5.380001, 4.97
 0, 508,8-1-4-0, 10, 100,4S,-5.69, 5
 0, 508,8-1-4-0, 11, 100,5S,-5.8, 5.18
 0, 508,8-1-4-0, 12, 100,5S,-7.000001, 5.27
 0, 508,8-1-4-0, 13, 100,5S,-6.320001, 5.59
 0, 508,8-1-4-0, 14, 100,6S,-6.699999, 5.32
 0, 508,8-1-4-0, 15, 100,5S,-7.339999, 5.05
 0, 508,8-1-4-0, 16, 100,6S,-7.43, 5.44
